order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2024-05-14,2024,Q2,5,May,North America,USA,Office Supplies,Paper,Home Office,3,334,1002.0,689.98,312.02,0.3114
2022-12-16,2022,Q4,12,December,Asia Pacific,Australia,Furniture,Chairs,Consumer,1,658,658.0,385.24,272.76,0.4145
2022-04-20,2022,Q2,4,April,Latin America,Mexico,Office Supplies,Pens,Corporate,3,969,2907.0,1780.92,1126.08,0.3874
2023-02-11,2023,Q1,2,February,Latin America,Mexico,Office Supplies,Paper,Corporate,4,856,3424.0,2082.32,1341.68,0.3918
2023-10-12,2023,Q4,10,October,Asia Pacific,China,Furniture,Tables,Consumer,3,145,435.0,277.6,157.4,0.3618
2022-02-20,2022,Q1,2,February,Latin America,Brazil,Furniture,Chairs,Home Office,2,531,1062.0,745.85,316.15,0.2977
2024-12-27,2024,Q4,12,December,Europe,Italy,Electronics,Accessories,Home Office,5,149,745.0,547.36,197.64,0.2653
2023-08-19,2023,Q3,8,August,North America,Canada,Office Supplies,Paper,Corporate,5,727,3635.0,2542.77,1092.23,0.3005
2024-09-05,2024,Q3,9,September,Europe,Germany,Furniture,Desks,Home Office,4,63,252.0,127.98,124.02,0.4921
2024-12-01,2024,Q4,12,December,Europe,Albania,Office Supplies,Binders,Consumer,3,403,1209.0,929.78,279.22,0.2309
2024-01-01,2024,Q1,1,January,Europe,France,Furniture,Chairs,Home Office,2,825,1650.0,1112.69,537.31,0.3256
2022-02-26,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Paper,Home Office,2,207,414.0,321.29,92.71,0.2239
2024-01-08,2024,Q1,1,January,Asia Pacific,China,Electronics,Laptops,Home Office,2,263,526.0,415.1,110.9,0.2108
2022-07-15,2022,Q3,7,July,Latin America,Brazil,Office Supplies,Binders,Home Office,4,942,3768.0,2412.85,1355.15,0.3596
2024-12-21,2024,Q4,12,December,Asia Pacific,Australia,Furniture,Desks,Consumer,3,622,1866.0,1445.98,420.02,0.2251
2022-04-22,2022,Q2,4,April,Latin America,Brazil,Clothing,Shirts,Home Office,2,913,1826.0,1113.16,712.84,0.3904
2024-02-04,2024,Q1,2,February,Asia Pacific,Japan,Electronics,Phones,Corporate,2,546,1092.0,631.3,460.7,0.4219
2023-12-12,2023,Q4,12,December,Latin America,Brazil,Electronics,Phones,Home Office,3,954,2862.0,1494.22,1367.78,0.4779
2024-08-05,2024,Q3,8,August,North America,Canada,Clothing,Shirts,Corporate,3,953,2859.0,1817.03,1041.97,0.3645
2022-01-26,2022,Q1,1,January,Latin America,Brazil,Furniture,Tables,Consumer,5,713,3565.0,2519.05,1045.95,0.2934
2023-02-14,2023,Q1,2,February,North America,USA,Electronics,Phones,Home Office,1,338,338.0,268.05,69.95,0.2069
2024-01-28,2024,Q1,1,January,Latin America,Mexico,Clothing,Shirts,Corporate,1,973,973.0,638.67,334.33,0.3436
2023-06-15,2023,Q2,6,June,Asia Pacific,Japan,Clothing,Shirts,Home Office,2,593,1186.0,854.33,331.67,0.2797
2024-01-19,2024,Q1,1,January,Asia Pacific,China,Office Supplies,Pens,Home Office,3,609,1827.0,1404.68,422.32,0.2312
2022-09-03,2022,Q3,9,September,North America,USA,Office Supplies,Pens,Corporate,5,293,1465.0,971.23,493.77,0.337
2023-10-24,2023,Q4,10,October,Europe,Albania,Furniture,Desks,Consumer,4,782,3128.0,1720.49,1407.51,0.45
2024-06-27,2024,Q2,6,June,Europe,Italy,Clothing,Shoes,Consumer,1,944,944.0,712.21,231.79,0.2455
2023-01-31,2023,Q1,1,January,Latin America,Brazil,Office Supplies,Binders,Consumer,1,90,90.0,60.5,29.5,0.3277
2023-06-06,2023,Q2,6,June,Asia Pacific,Australia,Furniture,Tables,Consumer,3,972,2916.0,2121.55,794.45,0.2724
2024-07-14,2024,Q3,7,July,Europe,Italy,Electronics,Phones,Consumer,4,43,172.0,119.98,52.02,0.3025
2022-09-21,2022,Q3,9,September,Asia Pacific,Japan,Office Supplies,Paper,Consumer,1,313,313.0,162.23,150.77,0.4817
2024-02-29,2024,Q1,2,February,Asia Pacific,Japan,Furniture,Tables,Home Office,5,153,765.0,421.31,343.69,0.4493
2022-06-21,2022,Q2,6,June,Asia Pacific,Australia,Office Supplies,Pens,Home Office,1,423,423.0,247.83,175.17,0.4141
2022-09-22,2022,Q3,9,September,Latin America,Brazil,Electronics,Phones,Corporate,3,777,2331.0,1364.6,966.4,0.4146
2024-11-15,2024,Q4,11,November,North America,USA,Electronics,Accessories,Consumer,3,957,2871.0,2158.3,712.7,0.2482
2023-04-21,2023,Q2,4,April,Latin America,Brazil,Office Supplies,Paper,Consumer,4,503,2012.0,1367.1,644.9,0.3205
2022-12-22,2022,Q4,12,December,Europe,Germany,Electronics,Phones,Consumer,1,221,221.0,116.03,104.97,0.475
2024-11-15,2024,Q4,11,November,North America,Canada,Furniture,Desks,Corporate,4,553,2212.0,1362.94,849.06,0.3838
2022-02-03,2022,Q1,2,February,Europe,Albania,Office Supplies,Binders,Home Office,1,180,180.0,120.04,59.96,0.3331
2022-09-21,2022,Q3,9,September,North America,USA,Office Supplies,Pens,Home Office,2,746,1492.0,858.57,633.43,0.4245
2024-03-26,2024,Q1,3,March,North America,USA,Electronics,Laptops,Consumer,1,65,65.0,33.28,31.72,0.488
2024-05-24,2024,Q2,5,May,Latin America,Brazil,Furniture,Tables,Home Office,3,517,1551.0,952.44,598.56,0.3859
2024-01-24,2024,Q1,1,January,Asia Pacific,Australia,Office Supplies,Paper,Home Office,3,457,1371.0,875.19,495.81,0.3616
2023-07-20,2023,Q3,7,July,Asia Pacific,Japan,Office Supplies,Paper,Home Office,2,124,248.0,191.31,56.69,0.2286
2023-04-07,2023,Q2,4,April,North America,USA,Electronics,Phones,Consumer,1,701,701.0,541.53,159.47,0.2275
2023-10-17,2023,Q4,10,October,Latin America,Mexico,Electronics,Laptops,Home Office,1,966,966.0,628.02,337.98,0.3499
2022-03-22,2022,Q1,3,March,Europe,France,Furniture,Tables,Home Office,3,983,2949.0,1891.63,1057.37,0.3586
2024-01-27,2024,Q1,1,January,Europe,Italy,Furniture,Desks,Corporate,2,104,208.0,143.97,64.03,0.3078
2024-05-19,2024,Q2,5,May,Asia Pacific,China,Electronics,Phones,Consumer,3,843,2529.0,1460.34,1068.66,0.4226
2024-12-05,2024,Q4,12,December,Asia Pacific,Japan,Furniture,Chairs,Home Office,2,96,192.0,112.46,79.54,0.4143
2023-08-22,2023,Q3,8,August,Europe,Germany,Clothing,Shoes,Consumer,3,573,1719.0,860.82,858.18,0.4992
2024-03-17,2024,Q1,3,March,Europe,France,Clothing,Shirts,Home Office,5,544,2720.0,1423.82,1296.18,0.4765
2024-12-12,2024,Q4,12,December,Latin America,Mexico,Electronics,Laptops,Consumer,1,841,841.0,465.54,375.46,0.4464
2024-09-10,2024,Q3,9,September,Europe,Albania,Office Supplies,Pens,Home Office,4,927,3708.0,2566.57,1141.43,0.3078
2023-12-05,2023,Q4,12,December,Latin America,Brazil,Electronics,Accessories,Home Office,5,310,1550.0,873.89,676.11,0.4362
2023-04-21,2023,Q2,4,April,Asia Pacific,China,Electronics,Phones,Corporate,3,358,1074.0,576.98,497.02,0.4628
2023-08-15,2023,Q3,8,August,Europe,Albania,Electronics,Accessories,Consumer,2,540,1080.0,739.68,340.32,0.3151
2022-01-16,2022,Q1,1,January,Asia Pacific,Japan,Office Supplies,Paper,Home Office,4,32,128.0,89.03,38.97,0.3045
2023-05-02,2023,Q2,5,May,North America,Canada,Clothing,Shirts,Corporate,2,553,1106.0,572.8,533.2,0.4821
2023-12-07,2023,Q4,12,December,North America,Canada,Furniture,Tables,Corporate,2,571,1142.0,835.79,306.21,0.2681
2023-09-12,2023,Q3,9,September,North America,USA,Clothing,Shoes,Consumer,1,951,951.0,648.44,302.56,0.3182
2024-10-15,2024,Q4,10,October,Europe,Albania,Furniture,Chairs,Consumer,3,392,1176.0,728.08,447.92,0.3809
2024-02-16,2024,Q1,2,February,Asia Pacific,China,Furniture,Desks,Corporate,1,495,495.0,393.5,101.5,0.205
2023-03-23,2023,Q1,3,March,Europe,Albania,Electronics,Accessories,Consumer,2,146,292.0,146.89,145.11,0.4969
2022-10-17,2022,Q4,10,October,Asia Pacific,China,Electronics,Phones,Consumer,1,700,700.0,464.42,235.58,0.3365
2022-07-28,2022,Q3,7,July,Latin America,Brazil,Furniture,Chairs,Consumer,5,794,3970.0,2175.21,1794.79,0.4521
2023-02-17,2023,Q1,2,February,Europe,Italy,Office Supplies,Pens,Home Office,2,753,1506.0,901.79,604.21,0.4012
2023-11-08,2023,Q4,11,November,North America,USA,Office Supplies,Pens,Consumer,2,242,484.0,261.34,222.66,0.46
2023-10-26,2023,Q4,10,October,Latin America,Mexico,Office Supplies,Binders,Consumer,5,842,4210.0,2948.95,1261.05,0.2995
2022-10-17,2022,Q4,10,October,Asia Pacific,Australia,Office Supplies,Binders,Corporate,2,990,1980.0,1228.53,751.47,0.3795
2022-05-31,2022,Q2,5,May,Europe,Italy,Electronics,Accessories,Corporate,4,652,2608.0,2075.68,532.32,0.2041
2024-05-04,2024,Q2,5,May,Asia Pacific,Japan,Clothing,Shoes,Corporate,4,241,964.0,671.09,292.91,0.3038
2023-08-31,2023,Q3,8,August,Asia Pacific,China,Clothing,Shoes,Consumer,3,610,1830.0,1418.62,411.38,0.2248
2023-01-05,2023,Q1,1,January,Europe,Albania,Furniture,Chairs,Consumer,3,416,1248.0,714.17,533.83,0.4278
2023-12-06,2023,Q4,12,December,Europe,Germany,Office Supplies,Binders,Corporate,1,118,118.0,70.28,47.72,0.4044
2024-04-05,2024,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Corporate,1,502,502.0,305.62,196.38,0.3912
2024-10-01,2024,Q4,10,October,Asia Pacific,Australia,Electronics,Phones,Home Office,5,423,2115.0,1589.54,525.46,0.2484
2023-01-12,2023,Q1,1,January,Latin America,Mexico,Electronics,Accessories,Home Office,5,254,1270.0,715.65,554.35,0.4365
2024-08-30,2024,Q3,8,August,North America,USA,Furniture,Tables,Home Office,2,205,410.0,321.45,88.55,0.216
2022-04-28,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Consumer,3,298,894.0,458.69,435.31,0.4869
2024-10-25,2024,Q4,10,October,North America,USA,Furniture,Desks,Consumer,3,712,2136.0,1638.22,497.78,0.233
2023-03-20,2023,Q1,3,March,Latin America,Brazil,Furniture,Tables,Corporate,3,824,2472.0,1570.77,901.23,0.3646
2024-01-25,2024,Q1,1,January,North America,USA,Furniture,Desks,Home Office,3,807,2421.0,1592.46,828.54,0.3422
2023-10-02,2023,Q4,10,October,North America,Canada,Furniture,Chairs,Consumer,1,395,395.0,315.69,79.31,0.2008
2022-05-04,2022,Q2,5,May,Latin America,Brazil,Electronics,Accessories,Home Office,4,422,1688.0,1284.59,403.41,0.239
2023-10-20,2023,Q4,10,October,Asia Pacific,Japan,Electronics,Accessories,Home Office,5,255,1275.0,983.29,291.71,0.2288
2024-04-01,2024,Q2,4,April,North America,USA,Clothing,Jackets,Consumer,5,677,3385.0,2287.11,1097.89,0.3243
2023-10-26,2023,Q4,10,October,Asia Pacific,Japan,Electronics,Phones,Home Office,3,87,261.0,205.38,55.62,0.2131
2022-12-26,2022,Q4,12,December,Asia Pacific,Australia,Office Supplies,Pens,Corporate,3,976,2928.0,2068.17,859.83,0.2937
2023-09-15,2023,Q3,9,September,Europe,France,Office Supplies,Pens,Corporate,1,987,987.0,736.1,250.9,0.2542
2024-12-16,2024,Q4,12,December,Asia Pacific,China,Furniture,Chairs,Consumer,1,833,833.0,596.66,236.34,0.2837
2024-07-07,2024,Q3,7,July,Asia Pacific,China,Furniture,Tables,Home Office,5,195,975.0,715.92,259.08,0.2657
2023-03-28,2023,Q1,3,March,North America,USA,Furniture,Tables,Corporate,3,551,1653.0,1142.87,510.13,0.3086
2022-04-30,2022,Q2,4,April,Asia Pacific,Australia,Clothing,Jackets,Home Office,3,603,1809.0,1298.72,510.28,0.2821
2023-08-05,2023,Q3,8,August,Asia Pacific,China,Furniture,Chairs,Corporate,5,472,2360.0,1488.64,871.36,0.3692
2022-04-09,2022,Q2,4,April,Europe,France,Clothing,Shirts,Corporate,1,636,636.0,452.87,183.13,0.2879
2023-05-29,2023,Q2,5,May,Europe,Germany,Furniture,Desks,Home Office,5,949,4745.0,2766.54,1978.46,0.417
2023-10-26,2023,Q4,10,October,North America,Canada,Office Supplies,Pens,Consumer,1,891,891.0,615.22,275.78,0.3095
2023-02-05,2023,Q1,2,February,North America,USA,Furniture,Tables,Consumer,1,538,538.0,353.53,184.47,0.3429
2022-12-31,2022,Q4,12,December,Europe,France,Electronics,Laptops,Consumer,1,837,837.0,644.12,192.88,0.2304
2023-08-04,2023,Q3,8,August,Europe,Italy,Furniture,Desks,Home Office,3,72,216.0,151.62,64.38,0.298
2023-09-13,2023,Q3,9,September,Latin America,Brazil,Electronics,Phones,Home Office,5,348,1740.0,1181.44,558.56,0.321
2024-04-07,2024,Q2,4,April,Asia Pacific,Australia,Electronics,Accessories,Home Office,1,286,286.0,169.86,116.14,0.4061
2022-09-04,2022,Q3,9,September,North America,Canada,Electronics,Phones,Consumer,4,735,2940.0,2230.99,709.01,0.2412
2023-03-10,2023,Q1,3,March,North America,USA,Electronics,Laptops,Home Office,1,411,411.0,212.18,198.82,0.4838
2023-09-07,2023,Q3,9,September,Asia Pacific,Australia,Clothing,Jackets,Consumer,1,51,51.0,39.27,11.73,0.2301
2024-07-31,2024,Q3,7,July,Asia Pacific,China,Clothing,Shirts,Corporate,1,210,210.0,146.14,63.86,0.3041
2024-08-20,2024,Q3,8,August,North America,Canada,Furniture,Tables,Consumer,2,714,1428.0,795.18,632.82,0.4432
2023-09-16,2023,Q3,9,September,Europe,Albania,Furniture,Desks,Consumer,4,206,824.0,635.22,188.78,0.2291
2022-11-17,2022,Q4,11,November,Europe,France,Clothing,Jackets,Consumer,3,850,2550.0,1524.66,1025.34,0.4021
2024-05-05,2024,Q2,5,May,Asia Pacific,Japan,Furniture,Tables,Home Office,5,420,2100.0,1156.01,943.99,0.4495
2022-03-03,2022,Q1,3,March,North America,USA,Furniture,Desks,Consumer,5,173,865.0,515.32,349.68,0.4043
2022-10-27,2022,Q4,10,October,Asia Pacific,China,Clothing,Shoes,Corporate,5,70,350.0,275.91,74.09,0.2117
2023-02-07,2023,Q1,2,February,Europe,Albania,Clothing,Shirts,Corporate,3,308,924.0,670.66,253.34,0.2742
2024-08-12,2024,Q3,8,August,Latin America,Brazil,Furniture,Desks,Corporate,1,557,557.0,431.7,125.3,0.225
2022-09-10,2022,Q3,9,September,Latin America,Brazil,Clothing,Shoes,Corporate,4,297,1188.0,700.52,487.48,0.4103
2023-04-23,2023,Q2,4,April,Europe,Italy,Office Supplies,Binders,Corporate,5,470,2350.0,1233.12,1116.88,0.4753
2022-06-09,2022,Q2,6,June,Asia Pacific,China,Electronics,Phones,Corporate,2,882,1764.0,1179.81,584.19,0.3312
2024-08-18,2024,Q3,8,August,Latin America,Brazil,Electronics,Accessories,Consumer,2,353,706.0,455.3,250.7,0.3551
2022-07-24,2022,Q3,7,July,Europe,Germany,Office Supplies,Binders,Home Office,4,229,916.0,656.02,259.98,0.2838
2024-05-07,2024,Q2,5,May,North America,Canada,Office Supplies,Binders,Home Office,5,784,3920.0,2598.19,1321.81,0.3372
2024-01-30,2024,Q1,1,January,Asia Pacific,China,Furniture,Tables,Corporate,1,530,530.0,328.04,201.96,0.3811
2023-12-22,2023,Q4,12,December,Asia Pacific,China,Furniture,Desks,Consumer,5,525,2625.0,1316.19,1308.81,0.4986
2024-11-06,2024,Q4,11,November,Latin America,Brazil,Electronics,Accessories,Corporate,1,501,501.0,320.8,180.2,0.3597
2022-03-09,2022,Q1,3,March,Asia Pacific,Australia,Furniture,Chairs,Corporate,5,379,1895.0,1016.09,878.91,0.4638
2022-05-13,2022,Q2,5,May,Latin America,Brazil,Electronics,Phones,Corporate,2,722,1444.0,1121.41,322.59,0.2234
2024-07-07,2024,Q3,7,July,Latin America,Mexico,Furniture,Chairs,Corporate,3,164,492.0,382.04,109.96,0.2235
2023-03-06,2023,Q1,3,March,Europe,Germany,Furniture,Desks,Home Office,4,572,2288.0,1695.62,592.38,0.2589
2022-11-04,2022,Q4,11,November,Latin America,Mexico,Electronics,Laptops,Home Office,1,95,95.0,52.0,43.0,0.4526
2023-10-12,2023,Q4,10,October,North America,Canada,Office Supplies,Pens,Consumer,3,826,2478.0,1348.61,1129.39,0.4558
2023-02-16,2023,Q1,2,February,Asia Pacific,Japan,Office Supplies,Pens,Consumer,1,692,692.0,462.94,229.06,0.331
2022-04-07,2022,Q2,4,April,Latin America,Mexico,Furniture,Desks,Corporate,4,307,1228.0,882.0,346.0,0.2818
2024-11-16,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Paper,Home Office,3,168,504.0,388.77,115.23,0.2286
2024-12-19,2024,Q4,12,December,Latin America,Brazil,Furniture,Tables,Corporate,3,456,1368.0,1050.91,317.09,0.2318
2022-07-21,2022,Q3,7,July,Europe,France,Clothing,Jackets,Home Office,4,723,2892.0,1580.76,1311.24,0.4534
2024-02-01,2024,Q1,2,February,North America,USA,Clothing,Shirts,Home Office,4,353,1412.0,1127.68,284.32,0.2014
2024-05-23,2024,Q2,5,May,Asia Pacific,China,Clothing,Jackets,Consumer,1,85,85.0,46.5,38.5,0.453
2023-08-04,2023,Q3,8,August,Europe,Germany,Office Supplies,Binders,Consumer,3,196,588.0,442.2,145.8,0.248
2023-01-05,2023,Q1,1,January,Asia Pacific,China,Office Supplies,Paper,Home Office,4,346,1384.0,935.7,448.3,0.3239
2023-06-17,2023,Q2,6,June,Europe,Albania,Electronics,Accessories,Consumer,1,994,994.0,699.27,294.73,0.2965
2024-06-17,2024,Q2,6,June,North America,USA,Office Supplies,Paper,Corporate,5,562,2810.0,1914.15,895.85,0.3188
2023-08-30,2023,Q3,8,August,Latin America,Mexico,Furniture,Tables,Home Office,4,879,3516.0,2675.34,840.66,0.2391
2024-05-22,2024,Q2,5,May,Europe,France,Electronics,Laptops,Home Office,3,956,2868.0,1982.16,885.84,0.3089
2024-02-09,2024,Q1,2,February,Asia Pacific,China,Office Supplies,Paper,Home Office,5,987,4935.0,3723.95,1211.05,0.2454
2024-04-13,2024,Q2,4,April,Asia Pacific,China,Electronics,Accessories,Corporate,4,218,872.0,476.38,395.62,0.4537
2024-09-25,2024,Q3,9,September,Europe,France,Office Supplies,Binders,Home Office,2,439,878.0,667.29,210.71,0.24
2024-07-26,2024,Q3,7,July,North America,Canada,Furniture,Tables,Consumer,3,93,279.0,222.61,56.39,0.2021
2022-08-24,2022,Q3,8,August,North America,USA,Clothing,Jackets,Corporate,3,442,1326.0,926.15,399.85,0.3015
2022-06-11,2022,Q2,6,June,Latin America,Mexico,Clothing,Shirts,Home Office,1,130,130.0,103.08,26.92,0.2071
2023-07-08,2023,Q3,7,July,Latin America,Mexico,Furniture,Chairs,Corporate,2,913,1826.0,1033.45,792.55,0.434
2024-02-27,2024,Q1,2,February,Asia Pacific,China,Electronics,Accessories,Corporate,4,113,452.0,338.45,113.55,0.2512
2024-12-27,2024,Q4,12,December,Asia Pacific,Japan,Clothing,Shoes,Consumer,2,896,1792.0,986.88,805.12,0.4493
2023-07-13,2023,Q3,7,July,Latin America,Mexico,Office Supplies,Binders,Consumer,4,379,1516.0,992.65,523.35,0.3452
2022-09-18,2022,Q3,9,September,Latin America,Brazil,Office Supplies,Pens,Consumer,1,188,188.0,131.45,56.55,0.3008
2022-08-05,2022,Q3,8,August,Latin America,Mexico,Electronics,Accessories,Home Office,5,316,1580.0,1102.96,477.04,0.3019
2024-03-15,2024,Q1,3,March,Europe,Albania,Electronics,Phones,Home Office,2,280,560.0,392.7,167.3,0.2987
2022-07-20,2022,Q3,7,July,Latin America,Brazil,Furniture,Chairs,Consumer,3,744,2232.0,1330.89,901.11,0.4037
2023-02-06,2023,Q1,2,February,Europe,Germany,Clothing,Jackets,Consumer,4,793,3172.0,2512.59,659.41,0.2079
2022-10-02,2022,Q4,10,October,Europe,France,Electronics,Laptops,Home Office,2,337,674.0,338.33,335.67,0.498
2022-07-25,2022,Q3,7,July,Latin America,Mexico,Clothing,Shirts,Consumer,4,291,1164.0,798.85,365.15,0.3137
2024-11-29,2024,Q4,11,November,North America,Canada,Clothing,Jackets,Corporate,2,227,454.0,344.96,109.04,0.2402
2024-05-16,2024,Q2,5,May,North America,Canada,Office Supplies,Binders,Corporate,3,363,1089.0,835.63,253.37,0.2327
2022-04-03,2022,Q2,4,April,Asia Pacific,Japan,Electronics,Phones,Corporate,4,897,3588.0,2569.23,1018.77,0.2839
2024-12-01,2024,Q4,12,December,Latin America,Mexico,Furniture,Desks,Home Office,4,422,1688.0,1135.08,552.92,0.3276
2023-01-14,2023,Q1,1,January,Asia Pacific,Japan,Electronics,Accessories,Consumer,5,102,510.0,324.97,185.03,0.3628
2022-03-06,2022,Q1,3,March,Latin America,Brazil,Clothing,Shoes,Corporate,1,259,259.0,164.43,94.57,0.3651
2022-12-31,2022,Q4,12,December,Asia Pacific,Australia,Office Supplies,Binders,Home Office,2,654,1308.0,820.81,487.19,0.3725
2024-03-31,2024,Q1,3,March,Europe,Albania,Electronics,Accessories,Consumer,3,696,2088.0,1482.41,605.59,0.29
2024-11-13,2024,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Consumer,5,595,2975.0,2140.1,834.9,0.2806
2023-06-24,2023,Q2,6,June,North America,Canada,Electronics,Accessories,Corporate,5,462,2310.0,1511.73,798.27,0.3456
2024-12-21,2024,Q4,12,December,Latin America,Mexico,Furniture,Tables,Consumer,1,628,628.0,453.57,174.43,0.2778
2023-05-06,2023,Q2,5,May,Asia Pacific,China,Furniture,Tables,Consumer,3,88,264.0,173.85,90.15,0.3415
2022-08-17,2022,Q3,8,August,Asia Pacific,China,Furniture,Chairs,Corporate,2,732,1464.0,774.76,689.24,0.4708
2024-11-09,2024,Q4,11,November,Asia Pacific,China,Furniture,Chairs,Corporate,4,488,1952.0,1474.71,477.29,0.2445
2022-01-03,2022,Q1,1,January,Asia Pacific,China,Office Supplies,Binders,Consumer,1,666,666.0,506.92,159.08,0.2389
2024-06-29,2024,Q2,6,June,Asia Pacific,Australia,Office Supplies,Pens,Home Office,4,829,3316.0,1923.08,1392.92,0.4201
2022-11-03,2022,Q4,11,November,Asia Pacific,Australia,Furniture,Tables,Home Office,5,940,4700.0,3458.87,1241.13,0.2641
2023-03-08,2023,Q1,3,March,North America,USA,Clothing,Shirts,Corporate,4,843,3372.0,2203.1,1168.9,0.3466
2022-05-16,2022,Q2,5,May,Asia Pacific,Australia,Furniture,Desks,Consumer,2,962,1924.0,1033.59,890.41,0.4628
2023-05-30,2023,Q2,5,May,North America,Canada,Furniture,Tables,Corporate,2,360,720.0,445.97,274.03,0.3806
2022-07-12,2022,Q3,7,July,Latin America,Brazil,Clothing,Shoes,Home Office,4,895,3580.0,1872.22,1707.78,0.477
2024-05-22,2024,Q2,5,May,Europe,Italy,Electronics,Laptops,Home Office,4,480,1920.0,1413.0,507.0,0.2641
2023-10-28,2023,Q4,10,October,North America,Canada,Clothing,Shoes,Consumer,1,453,453.0,253.17,199.83,0.4411
2022-07-28,2022,Q3,7,July,Latin America,Brazil,Clothing,Shirts,Corporate,2,360,720.0,395.51,324.49,0.4507
2024-08-09,2024,Q3,8,August,Europe,France,Office Supplies,Paper,Corporate,4,477,1908.0,1073.37,834.63,0.4374
2024-11-23,2024,Q4,11,November,North America,USA,Electronics,Phones,Home Office,3,491,1473.0,836.43,636.57,0.4322
2023-10-11,2023,Q4,10,October,North America,USA,Clothing,Shirts,Corporate,1,110,110.0,77.24,32.76,0.2978
2022-04-30,2022,Q2,4,April,Latin America,Brazil,Furniture,Desks,Corporate,1,308,308.0,213.01,94.99,0.3084
